ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Equity to Liability,prediction,actual
-0.48879558,0.34403628,-0.6032708,-0.3405428,-0.057652235,0.06185659,0.25178507,-0.017428963,0.11449056,-1.0224645,0.20213722,0.057691477,-0.1466749,0.0033952477,-0.02306166,-0.020792253,-0.09272116,0.001706887,-0.5242537,-0.12542,0.20885238,-0.07235627,0.076036826,-0.13035794,-0.32904324,0.09065381,0.18838452,-0.6428756,-0.29344723,0.0,0.05100348,-0.0002066521,-0.22639851,0.0,0.53897005,0.16011432,-0.2522486,-0.012829303,-0.13412757,-0.019262329,-0.0071610827,0.08239822,0.0082848035,-0.047097467,-0.088232264,0.00025482607,0.0,-0.00066073705,-0.0615708,0.006771786,0.0,0.52132636,0.0,0.00035113445,0.014351092,-0.13522771,-0.40170878,0.0,0.0,-0.15835795,0.22831927,-0.14981638,-0.0018253241,-0.16940086,-0.22035204,0.04613486,0.0,-0.22816302,-0.09667534,-0.041814543,-0.0026629663,-0.08502766,0.14451419,-0.27362707,-0.1284389,0.11417851,0.0,0.0,-0.12187576,-0.046323124,-0.16414934,-0.037401125,0.14988378,0.040287327,0.0,-0.11901478,0.0,0.20249097,0.013622817,-0.044631053,0.016806249,-0.01097784,0.08059055,0.0,0,0
-0.5217221,0.30737588,-0.67039037,-0.3096265,-0.057652235,0.06185659,0.24298888,-0.020107495,0.008455876,-0.93552834,-0.045149013,0.058006182,-0.14161654,0.0033952477,-0.02306166,-0.055380434,-0.08978251,0.023217946,-0.47532225,-0.15639132,0.20885238,-0.09589866,0.07138421,-0.12088532,-0.32885686,0.08862122,0.18838452,-0.66399723,-0.2674211,0.0,0.048290923,-0.002402762,-0.1751466,0.0,0.56472087,0.16011432,-0.24896301,-0.012829303,-0.16723514,-0.061171945,0.015416595,0.08201987,0.0049091317,-0.049312644,-0.11545829,0.00025482607,0.0,0.19228815,-0.06508953,0.006378172,0.0,0.37007853,0.0,-0.010540686,0.011138324,-0.08297649,-0.4047442,0.0,0.0,-0.1401045,0.22990619,-0.16378139,-0.0018253241,-0.02079066,-0.22035204,0.049829938,0.0,-0.22618343,-0.09780187,-0.22876784,-0.0026069772,-0.051142976,0.14451419,-0.31799662,-0.10722611,0.06910598,0.0,0.0,-0.11446341,-0.046323124,-0.15203455,-0.037003916,0.16464618,0.040287327,0.0,-0.117568605,0.0,0.17692985,0.013622817,-0.011070628,0.019399816,-0.010204932,0.07943456,0.0,0,0
-0.50262046,0.34135777,-0.51859707,-0.3297015,-0.057652235,0.06185659,0.25178507,-0.020107495,0.098185614,-1.0423332,0.20213722,0.058006182,-0.15779606,0.0033952477,-0.02306166,-0.03821642,-0.09272116,0.001706887,-0.52470076,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.13203458,-0.32904324,0.08862122,0.18838452,-0.6626331,-0.2578841,0.0,0.05167562,-0.002402762,-0.22639851,0.0,0.56447905,0.16011432,-0.24061505,-0.012829303,-0.14130859,-0.01677369,-0.0071610827,0.082933225,0.0033840202,-0.049312644,-0.08337939,0.00025482607,0.0,0.014188365,-0.06463655,0.006771786,0.0,0.5045078,0.0,-0.010540686,0.04216607,-0.12123034,-0.4022079,0.0,0.0,-0.15943764,0.22831927,-0.15222266,-0.0018253241,0.031394493,-0.22035204,0.04993237,0.0,-0.22652735,-0.100632295,-0.043816097,-0.0026629663,-0.09580854,0.14451419,-0.3896433,-0.11115953,0.11417851,0.0,0.0,-0.12187576,-0.046323124,-0.16035181,-0.037401125,0.14988378,0.040287327,0.0,-0.118765034,0.0,0.20060237,0.013622817,-0.044631053,0.016806249,-0.011946736,0.07347703,0.0,0,0
-0.5229669,0.30387133,-0.6232403,-0.32428786,-0.060454253,0.05931548,0.24298888,-0.020916447,0.06752237,-0.96038485,0.20213722,0.06093508,-0.13338351,0.0033952477,-0.02306166,-0.008483448,-0.08978251,0.023217946,-0.473616,-0.1561173,0.20885238,-0.10262773,0.07138421,-0.18057457,-0.3740926,0.08862122,0.18655284,-0.64911276,-0.26821896,0.0,0.048290923,0.0008202363,-0.1751466,0.0,0.56929183,0.16011432,-0.23672031,-0.012829303,-0.16952753,0.13333428,-0.007970033,0.08199733,-0.032679543,-0.045801252,-0.08835787,0.00025482607,0.0,0.19105887,0.6236422,0.006378172,0.0,0.37160337,0.0,-0.010540686,0.011138324,-0.14902245,-0.38594472,0.0,0.0,-0.13133332,0.073163,-0.2760688,-0.0018253241,-0.021846404,-0.2226698,0.08257677,0.0,-0.21019022,-0.09618074,-0.20095101,-0.006050846,-0.04672067,0.14451419,-0.28876448,-0.099310726,0.11422475,0.0,0.0,-0.11168079,-0.039648216,-0.15203455,-0.049512062,0.15420634,0.040287327,0.0,-0.105494566,0.0,0.17692985,0.013622817,-0.0020130523,0.018986065,0.00052124145,0.10602685,0.0,0,0
-0.5386607,0.30387133,-0.6222673,-0.3892955,-0.060454253,0.056906693,0.2509659,-0.020916447,0.06244524,-0.97483075,0.20213722,0.06093508,-0.15325227,0.0033952477,-0.02306166,-0.008483448,-0.08978251,0.007552143,-0.57948655,-0.15183845,0.20885238,-0.10262773,0.076036826,-0.1917504,-0.37379125,0.08862122,0.18655284,-0.65002376,-0.2359312,0.0,0.05167562,9.300839e-05,-0.22639851,0.0,0.56929183,0.16011432,-0.21050192,-0.012829303,-0.17719248,0.13408172,-0.007970033,0.08161619,-0.03303116,-0.044445336,-0.08835787,0.00025482607,0.0,0.014459626,0.625285,0.006378172,0.0,0.3995807,0.0,-0.010540686,0.046876676,-0.14902245,-0.3913303,0.0,0.0,-0.13264637,0.07157608,-0.28916448,-0.0018253241,-0.013269452,-0.2226698,0.0826792,0.0,-0.20997776,-0.10097615,-0.21121904,-0.006106835,-0.12401996,0.14451419,-0.28876448,-0.10078043,0.11422475,0.0,0.0,-0.115406446,-0.039648216,-0.15203455,-0.049512062,0.14113602,0.040287327,0.0,-0.105494566,0.0,0.20306225,0.013622817,-0.024867397,0.015794652,0.016743807,0.10602685,0.0,0,0
-0.47860187,0.34403628,-0.7524922,-0.37245658,-0.057652235,0.06185659,0.25178507,-0.017428963,0.14409696,-0.9211596,-0.045149013,0.058006182,-0.15036413,0.0033952477,-0.02306166,-0.039338,-0.0860544,0.001706887,-0.53111464,-0.12745258,0.20885238,-0.07235627,0.076036826,-0.13035794,-0.32904324,0.08862122,0.18838452,-0.6559871,-0.29344723,0.0,0.05100348,-0.0002066521,-0.22639851,0.0,0.5216662,0.16011432,-0.2522486,-0.012829303,-0.1361145,-0.041672662,0.015416595,0.08239822,0.0082848035,-0.047097467,-0.12031116,0.00025482607,0.0,-0.00066073705,-0.0615708,0.007322876,0.0,0.52132636,0.0,0.00035113445,0.0062981322,-0.13972595,-0.40728694,0.0,0.0,-0.15367137,0.22831927,-0.14981638,-0.0018253241,-0.16351575,-0.22035204,0.04613486,0.0,-0.22816302,-0.09829648,-0.03251054,-0.0026629663,-0.086178765,0.13140272,-0.2668755,-0.1284389,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16414934,-0.03595944,0.14988378,0.005300332,0.0,-0.11901478,0.0,0.20249097,0.013622817,-0.044631053,0.016806249,-0.012560472,0.08059055,0.0,0,0
-0.47580191,0.30387133,-0.6090013,-0.37988612,-0.060454253,0.059614368,0.2509659,-0.020916447,0.031645738,-0.97083616,0.20213722,0.033900265,-0.14394622,0.0033952477,-0.02306166,-0.008483448,-0.09054313,0.007552143,-0.57948655,-0.15183845,0.20885238,-0.10262773,0.076036826,-0.17590475,-0.35652152,0.08862122,0.18655284,-0.65002376,-0.2359312,0.0,0.05082253,-0.00042304676,-0.22639851,0.0,0.56929183,0.16011432,-0.21050192,-0.012829303,-0.17593107,0.13595106,-0.007970033,0.08161619,-0.03337629,-0.05342733,-0.07108823,0.00025482607,0.0,0.014459626,0.625285,0.006378172,0.0,0.4078238,0.0,0.009668765,0.046876676,-0.14070529,-0.3853556,0.0,0.0,-0.1312803,0.07157608,-0.28916448,-0.0018253241,-0.021806346,-0.20548843,0.0826792,0.0,-0.20938407,-0.10173676,-0.21121904,-0.006106835,-0.12401996,0.10410684,-0.28876448,-0.09990481,0.11422475,0.0,0.0,-0.116845354,-0.039648216,-0.15203455,0.0064301123,0.14113602,0.040287327,0.0,-0.10523278,0.0,0.20442833,0.013622817,-0.024867397,0.015794652,0.024970306,0.13888742,0.0,0,0
-0.49915668,0.33703405,-0.7591957,-0.3467923,-0.060454253,0.05720558,0.24298888,-0.020916447,0.08594211,-0.87064683,-0.045149013,0.033900265,-0.14763544,0.0033952477,-0.02306166,-0.028410919,-0.09555389,0.01737269,-0.41654497,-0.13061316,0.20885238,-0.10262773,0.07138421,-0.16630135,-0.35731068,0.08862122,0.18655284,-0.6454394,-0.27122423,0.0,0.047974013,-0.00042304676,-0.1751466,0.0,0.56929183,0.16011432,-0.25446773,-0.012829303,-0.15002593,0.1266653,0.014607644,0.080063,-0.03342908,-0.052380644,-0.103167124,0.00031318312,0.0,0.14106578,0.619285,0.006771786,0.0,0.42555788,0.0,0.009668765,0.017684847,-0.16030355,-0.38472968,0.0,0.0,-0.14889102,0.073163,-0.28283235,-0.0018253241,-0.013004661,-0.20548843,0.08257677,0.0,-0.20321967,-0.09960896,-0.22577523,-0.006050846,-0.10391606,0.10410684,-0.36041117,-0.09597139,0.13858564,0.0,0.0,-0.12008865,-0.04428694,-0.16035181,0.01097233,0.15251425,0.05414515,0.0,-0.11231282,0.0,0.15243085,0.013622817,-0.011320863,0.02020236,0.025693437,0.13259551,0.0,0,0
-0.49679515,0.34135777,-0.67039037,-0.3096265,-0.057652235,0.06154277,0.24380809,-0.020107495,0.13286912,-0.9389621,-0.045149013,0.06117247,-0.14161654,0.0033952477,-0.02306166,-0.057533607,-0.0860544,0.01737269,-0.42656845,-0.15058431,0.20885238,-0.07235627,0.07138421,-0.12245778,-0.33011606,0.09572939,0.18838452,-0.6482827,-0.3022296,0.0,0.05234805,-0.0020089801,-0.18114795,0.0,0.5471753,0.16011432,-0.2860519,-0.012829303,-0.14742517,-0.05065104,0.015416595,0.082933225,0.0015879013,-0.051307634,-0.119445354,0.00025482607,0.0,0.19228815,-0.064469606,0.007713763,0.0,0.48575553,0.0,-0.010125133,0.016072903,-0.13522771,-0.40279067,0.0,0.0,-0.17002314,0.22990619,-0.13881777,-0.0018253241,-0.10591148,-0.22035204,0.049829938,0.0,-0.239094,-0.11013572,-0.049740918,-0.002555138,-0.12977822,0.14451419,-0.38191622,-0.10848206,0.04453987,0.0,0.0,-0.12380805,-0.046323124,-0.16264951,-0.03595944,0.16169816,0.005300332,0.0,-0.13303979,0.0,0.16421415,0.013622817,-0.021294652,0.020306885,-0.008107401,0.07347703,0.0,0,0
-0.4650026,0.30737588,-0.67039037,-0.3096265,-0.057652235,0.06185659,0.24298888,-0.020107495,0.060856037,-0.93552834,-0.045149013,0.058006182,-0.14161654,0.0033952477,-0.02306166,-0.055380434,-0.08754046,0.023217946,-0.4847252,-0.15639132,0.20885238,-0.07235627,0.07138421,-0.12088532,-0.32885686,0.08862122,0.18838452,-0.645638,-0.2674211,0.0,0.048290923,-0.002402762,-0.1751466,0.0,0.5474171,0.16011432,-0.248441,-0.012829303,-0.16723514,-0.061171945,0.015416595,0.08201987,0.00351087,-0.048359387,-0.12031116,0.00025482607,0.0,0.19228815,-0.06508953,0.006378172,0.0,0.43920335,0.0,-0.010540686,0.016396986,-0.11562946,-0.4047442,0.0,0.0,-0.13814846,0.22990619,-0.12701608,-0.0018253241,-0.0059357136,-0.22035204,0.049829938,0.0,-0.22732721,-0.09780187,-0.06155996,-0.0026069772,-0.0730738,0.14451419,-0.31124508,-0.10722611,0.08981763,0.0,0.0,-0.11446341,-0.046323124,-0.15203455,-0.039059978,0.16464618,0.005300332,0.0,-0.117568605,0.0,0.1788321,0.013622817,-0.012468891,0.019399816,-0.010204932,0.07862517,0.0,0,0
-0.47474632,0.34403628,-0.75506425,-0.32046774,-0.057652235,0.06185659,0.24380809,-0.017428963,0.1491741,-0.94645125,-0.045149013,0.058006182,-0.17023288,0.0033952477,-0.02306166,-0.039338,-0.0860544,0.01737269,-0.42524418,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.08862122,0.18838452,-0.6550761,-0.28370368,0.0,0.04869114,-0.0002066521,-0.1751466,0.0,0.5216662,0.16011432,-0.27822107,-0.012829303,-0.14165692,-0.038832337,0.015416595,0.08239822,0.0083322935,-0.047097467,-0.12031116,0.00025482607,0.0,0.14229503,-0.061403856,0.007322876,0.0,0.50368184,0.0,0.00035113445,0.02011248,-0.13972595,-0.39923483,0.0,0.0,-0.15434168,0.22990619,-0.14122406,-0.0018253241,0.025216408,-0.22035204,0.046032425,0.0,-0.22523476,-0.09628171,-0.024216307,-0.0026069772,-0.061757185,0.13140272,-0.2668755,-0.124505475,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.005300332,0.0,-0.13203359,0.0,0.15475334,0.013622817,-0.021776704,0.020306885,-0.0132276565,0.08059055,0.0,0,0
-0.44438425,0.34135777,-0.6571243,-0.30021715,-0.057652235,0.06184166,0.24380809,-0.020107495,0.1020696,-0.95483625,-0.045149013,0.034137655,-0.15217924,0.0033952477,-0.02306166,-0.057533607,-0.086815014,0.01737269,-0.42656845,-0.15058431,0.20885238,-0.07235627,0.07138421,-0.10661214,-0.3128464,0.09572939,0.18838452,-0.6482827,-0.28355268,0.0,0.05203114,-0.0025250353,-0.18114795,0.0,0.5471753,0.16011432,-0.28592893,-0.012829303,-0.15148324,-0.047462177,0.015416595,0.082933225,0.001242768,-0.059242934,-0.102175705,0.00025482607,0.0,0.14229503,-0.064469606,0.007713763,0.0,0.49260834,0.0,0.010084317,0.02072776,-0.12691057,-0.39484972,0.0,0.0,-0.16973679,0.22990619,-0.14122406,-0.0018253241,0.024232864,-0.2031707,0.049829938,0.0,-0.23661749,-0.11228664,-0.049391754,-0.002555138,-0.10058258,0.10410684,-0.38191622,-0.10760645,0.04453987,0.0,0.0,-0.12524696,-0.046323124,-0.16264951,0.019982738,0.16169816,0.005300332,0.0,-0.132778,0.0,0.14966114,0.013622817,-0.021294652,0.020306885,-0.0012712227,0.10633762,0.0,0,0
-0.495345,0.3405386,-0.65455234,-0.3652248,-0.057652235,0.058896355,0.2509659,-0.020107495,0.09699247,-0.9370338,-0.045149013,0.030971367,-0.15217924,0.0033952477,-0.02306166,-0.05676216,-0.09555389,0.001706887,-0.53238094,-0.1266083,0.20885238,-0.09589866,0.076036826,-0.11911489,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.2577333,0.0,0.05082253,-0.002918817,-0.22639851,0.0,0.5474171,0.16011432,-0.24061505,-0.012829303,-0.14723456,-0.042312656,0.015416595,0.082933225,0.003038887,-0.056763567,-0.103041515,0.00025482607,0.0,0.014188365,-0.06467763,0.006771786,0.0,0.45340067,0.0,0.009668765,0.05402701,-0.1580843,-0.4018383,0.0,0.0,-0.153385,0.22831927,-0.1885036,-0.0018253241,-0.001928687,-0.20249452,0.04993237,0.0,-0.22261779,-0.10301405,-0.24981672,-0.0026629663,-0.10305197,0.10410684,-0.38289177,-0.10236853,0.13787384,0.0,0.0,-0.12287127,-0.046323124,-0.16035181,0.019982738,0.14988378,0.005300332,0.0,-0.13152204,0.0,0.19448234,0.013622817,-0.044631053,0.017290626,0.013033144,0.10633762,0.0,0,0
-0.4790086,0.34403628,-0.75506425,-0.30744895,-0.057652235,0.06185659,0.24380809,-0.017428963,0.1491741,-0.94645125,-0.045149013,0.058006182,-0.17023288,0.0033952477,-0.02306166,-0.039338,-0.09272116,0.01737269,-0.42524418,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.08862122,0.18838452,-0.6617221,-0.28370368,0.0,0.04869114,-0.0002066521,-0.1751466,0.0,0.5216662,0.16011432,-0.27822107,-0.012829303,-0.13967,-0.038832337,0.015416595,0.08239822,0.0083322935,-0.047097467,-0.11545829,0.00025482607,0.0,0.14229503,-0.061403856,0.006771786,0.0,0.49056837,0.0,0.00035113445,0.010467291,-0.12123034,-0.39923483,0.0,0.0,-0.15902826,0.22990619,-0.14122406,-0.0018253241,0.025140114,-0.22035204,0.046032425,0.0,-0.22523476,-0.09628171,-0.04524073,-0.0026069772,-0.056983143,0.14451419,-0.2668755,-0.124505475,0.11417851,0.0,0.0,-0.12187576,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.005300332,0.0,-0.11901478,0.0,0.15475334,0.013622817,-0.021776704,0.020306885,-0.011645028,0.08059055,0.0,0,0
-0.47580191,0.30737588,-0.51222104,-0.333311,-0.057652235,0.062155478,0.2509659,-0.020107495,0.0043118577,-1.0472846,0.20213722,0.030971367,-0.14849001,0.0033952477,-0.02306166,-0.036360018,-0.09054313,0.0048642233,-0.5848043,-0.1507678,0.20885238,-0.09589866,0.076036826,-0.119261846,-0.31081116,0.08862122,0.18838452,-0.646549,-0.20392135,0.0,0.050667927,-0.002918817,-0.22639851,0.0,0.56472087,0.16011432,-0.22274466,-0.012829303,-0.17107025,-0.036618862,-0.0071610827,0.08201987,0.0031182468,-0.057247944,-0.07096262,0.00025482607,0.0,0.014482112,-0.06525648,0.006378172,0.0,0.31773466,0.0,0.009668765,0.05213534,-0.11547448,-0.39702696,0.0,0.0,-0.13554093,0.22831927,-0.17718628,-0.0018253241,0.008205878,-0.2031707,0.04993237,0.0,-0.2293231,-0.10173676,-0.22413723,0.019855678,-0.12844229,0.10360277,-0.31799662,-0.11028392,0.08981763,0.0,0.0,-0.11590232,-0.046323124,-0.15372184,0.014214471,0.18272224,0.040287327,0.0,-0.11730682,0.0,0.20442833,0.013622817,-0.03532324,0.012205496,-0.0053028706,0.11262953,0.0,0,0
-0.4333796,0.34135777,-0.6571243,-0.30021715,-0.057652235,0.062155478,0.24380809,-0.020107495,0.1020696,-0.94245666,-0.045149013,0.030971367,-0.15217924,0.0033952477,-0.02306166,-0.05676216,-0.086815014,0.01737269,-0.42569125,-0.13088717,0.20885238,-0.07235627,0.07138421,-0.10661214,-0.31207496,0.08862122,0.18838452,-0.6419646,-0.28647342,0.0,0.047974013,-0.002918817,-0.1751466,0.0,0.5471753,0.16011432,-0.26671046,-0.012829303,-0.1451651,-0.041740548,0.015416595,0.082933225,0.003086377,-0.057247944,-0.103041515,0.00025482607,0.0,0.14229503,-0.064469606,0.006771786,0.0,0.5053514,0.0,0.009668765,0.02072776,-0.13507272,-0.397924,0.0,0.0,-0.15297562,0.22990619,-0.14122406,-0.0018253241,0.024232864,-0.2031707,0.049829938,0.0,-0.22112258,-0.09960896,-0.04759144,-0.0026069772,-0.10058258,0.10410684,-0.38289177,-0.1063505,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16035181,0.019982738,0.16295409,0.005300332,0.0,-0.13152204,0.0,0.15991695,0.013622817,-0.021776704,0.020306885,-0.0045797396,0.10633762,0.0,0,0
-0.41955474,0.3397126,-0.7810068,-0.3576336,-0.060454253,0.059614368,0.24298888,-0.018237915,0.09353473,-0.85077804,-0.045149013,0.033900265,-0.13651428,0.0033952477,-0.02306166,-0.010986759,-0.086815014,0.01737269,-0.41609788,-0.13145745,0.20885238,-0.07908534,0.07138421,-0.1655532,-0.35731068,0.08862122,0.18655284,-0.6454394,-0.30317852,0.0,0.04730187,0.002500291,-0.1751466,0.0,0.54616064,0.16011432,-0.29800183,-0.012829303,-0.13736843,0.1291746,0.014607644,0.07990912,-0.028692199,-0.051521383,-0.103167124,0.00031318312,0.0,0.19105887,0.5944861,0.006771786,0.0,0.5148401,0.0,-0.03937996,-0.010641094,-0.17340018,-0.3820051,0.0,0.0,-0.14781132,0.073163,-0.24396999,-0.0018253241,-0.10605998,-0.20548843,0.07877925,0.0,-0.20799606,-0.095652,-0.029493473,-0.006050846,-0.091816895,0.10410684,-0.27195027,-0.115714476,0.13858564,0.0,0.0,-0.116363,-0.04428694,-0.16414934,0.01097233,0.15251425,0.05414515,0.0,-0.11256257,0.0,0.17203854,0.013622817,-0.011320863,0.019893134,0.008326324,0.13970904,0.0,0,0
-0.43931103,0.33703405,-0.60997427,-0.3148785,-0.060454253,0.059614368,0.24298888,-0.020916447,0.16113609,-0.96731323,0.20213722,0.033900265,-0.14394622,0.0033952477,-0.02306166,-0.009865179,-0.086815014,0.01737269,-0.4248042,-0.13061316,0.20885238,-0.07908534,0.07138421,-0.16630135,-0.35731068,0.08862122,0.18655284,-0.64683765,-0.27122423,0.0,0.047974013,-0.00042304676,-0.1751466,0.0,0.55198807,0.16011432,-0.25446773,-0.012829303,-0.15002593,0.15371437,-0.007970033,0.080063,-0.034827344,-0.05342733,-0.07108823,0.00025482607,0.0,0.14106578,0.619285,0.006771786,0.0,0.50687635,0.0,0.009668765,0.02294351,-0.16030355,-0.37915152,0.0,0.0,-0.14889102,0.073163,-0.24606705,-0.0018253241,-0.0057793567,-0.20548843,0.08257677,0.0,-0.20510249,-0.09798782,-0.022446716,-0.006050846,-0.101446666,0.10410684,-0.35365957,-0.09597139,0.13858564,0.0,0.0,-0.12008865,-0.039648216,-0.16035181,0.009530647,0.15251425,0.005300332,0.0,-0.11231282,0.0,0.15991695,0.013622817,-0.012719126,0.02020236,0.025693437,0.13292989,0.0,0,0
-0.49242672,0.34135777,-0.6678183,-0.37463412,-0.057652235,0.06185659,0.25178507,-0.020107495,0.12779199,-0.94102836,-0.045149013,0.058006182,-0.16148528,0.0033952477,-0.02306166,-0.05676216,-0.0860544,0.001706887,-0.53156173,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.13203458,-0.32904324,0.08862122,0.18838452,-0.6559871,-0.2578841,0.0,0.05167562,-0.002402762,-0.22639851,0.0,0.5471753,0.16011432,-0.24061505,-0.012829303,-0.14620356,-0.045130644,0.015416595,0.082933225,0.0033840202,-0.049312644,-0.12031116,0.00025482607,0.0,0.014188365,-0.06463655,0.007322876,0.0,0.526476,0.0,-0.010540686,0.051811256,-0.13972595,-0.407786,0.0,0.0,-0.15475106,0.22831927,-0.15222266,-0.0018253241,0.031470787,-0.22035204,0.04993237,0.0,-0.22652735,-0.10225344,-0.034512088,-0.0026629663,-0.10058258,0.13140272,-0.38289177,-0.11115953,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16035181,-0.03595944,0.14988378,0.005300332,0.0,-0.13178383,0.0,0.20060237,0.013622817,-0.044631053,0.016806249,-0.013529366,0.07347703,0.0,0,0
-0.495345,0.3405386,-0.65455234,-0.3652248,-0.057652235,0.058896355,0.2509659,-0.020107495,0.044592276,-0.9370338,-0.045149013,0.030971367,-0.15217924,0.0033952477,-0.02306166,-0.05676216,-0.09555389,0.001706887,-0.52551997,-0.1266083,0.20885238,-0.09589866,0.076036826,-0.11911489,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.25868195,0.0,0.05082253,-0.002918817,-0.22639851,0.0,0.56472087,0.16011432,-0.24061505,-0.012829303,-0.14723456,-0.043261323,0.015416595,0.082933225,0.003038887,-0.057247944,-0.103041515,0.00025482607,0.0,0.014188365,-0.06463655,0.006771786,0.0,0.45340067,0.0,0.009668765,0.05402701,-0.1580843,-0.40181136,0.0,0.0,-0.153385,0.22831927,-0.18898797,-0.0018253241,0.014725044,-0.20249452,0.04993237,0.0,-0.22405083,-0.10301405,-0.24714461,-0.0026629663,-0.10305197,0.10410684,-0.3896433,-0.10236853,0.13787384,0.0,0.0,-0.11914562,-0.046323124,-0.16035181,0.019982738,0.14988378,0.040287327,0.0,-0.13152204,0.0,0.19448234,0.013622817,-0.044631053,0.016806249,-0.0053028706,0.10633762,0.0,0,0
-0.40790507,0.30387133,-0.7591957,-0.3467923,-0.060454253,0.059614368,0.24298888,-0.020916447,0.013929015,-0.8749539,-0.045149013,0.033900265,-0.14763544,0.0033952477,-0.02306166,-0.02702919,-0.08830108,0.023217946,-0.473616,-0.1561173,0.20885238,-0.07908534,0.07138421,-0.16472892,-0.35682294,0.08862122,0.18655284,-0.64911276,-0.28056762,0.0,0.047974013,0.00030418113,-0.1751466,0.0,0.56929183,0.16011432,-0.23659734,-0.012829303,-0.1735856,0.114112794,0.014607644,0.08199733,-0.033024676,-0.05373656,-0.103167124,0.00025482607,0.0,0.14106578,0.6236422,0.006378172,0.0,0.44758102,0.0,0.009668765,0.01579318,-0.14070529,-0.38701946,0.0,0.0,-0.13104695,0.073163,-0.2417098,-0.0018253241,0.017565204,-0.20548843,0.08257677,0.0,-0.20771371,-0.09995281,-0.045114376,-0.006050846,-0.1459508,0.10410684,-0.28876448,-0.09843511,0.11422475,0.0,0.0,-0.1131197,-0.039648216,-0.15203455,0.007871795,0.15420634,0.040287327,0.0,-0.10523278,0.0,0.16427909,0.013622817,-0.0020130523,0.018986065,0.0073574237,0.13888742,0.0,0,0
